user_global_idx,attenuation_db,seed_nmse_db,aug_nmse_db
574,37.269011976602926,21.618084,23.51765
3769,17.515658577801226,47.917664,52.44606
4146,22.656611103531404,47.619774,52.119965
853,-1.656215548390411e-09,-11.397414,-13.54289
5919,57.50151585403793,115.972435,120.45081
9358,46.93374321707917,32.30584,35.07324
6614,40.918490620976414,92.26001,96.74864
6002,64.66360076793936,122.34314,126.82208
9163,15.96687996230826,5.79705,8.6421795
4495,13.051065458636701,27.28788,31.783688
8173,7.06084417815377,19.654613,24.147741
6655,44.0327864622811,103.30986,107.792465
2368,5.939514729637805,37.07445,41.590443
4780,34.63455150257127,19.36794,21.455996
7992,17.986642200096842,33.775475,38.310276
2950,19.432892112257257,2.950714,2.1097527
5625,23.50925269311174,34.48748,39.003426
6971,10.462262410718761,46.30313,50.78798
8716,0.0003431571643918445,2.7539637,5.5746384
1841,30.2328931102547,10.265158,5.8625693
5986,39.27076571974387,104.45546,108.93782
537,40.0657959713861,25.018444,12.972583
2806,8.570296796856665,4.9021916,8.246135
5801,28.383587100477982,65.7789,70.32377
5596,40.07910623253734,51.71105,56.250305
7206,0.4867724338087242,26.390453,30.915777
7343,12.856890639070464,35.01944,39.57145
7560,5.046855901190285,21.611618,26.109955
8096,7.026685463830436,21.289003,25.811766
784,22.24754853205619,4.2630167,3.1324081
1409,18.901418443792135,0.26990044,0.6095517
154,42.99697769860871,68.266785,72.792404
7806,7.4235015810606715,20.359486,24.87012
3009,20.363249513976385,6.212697,8.723597
1686,2.4146505921638868e-06,9.250872,13.268176
4014,18.289082950150647,45.051575,49.562447
7455,6.946752305089965,27.102127,31.642035
3863,15.240542470497259,43.85124,48.380684
2733,36.76684499490755,68.87664,73.37563
1895,37.45996639897398,15.370016,11.382875
5442,12.133535914231189,45.6416,50.124275
569,40.58794421604414,22.353266,21.617153
6709,32.317747124815654,86.27361,90.7378
5854,2.9714538071552377,53.81469,58.309944
1816,27.20146411348508,6.332053,3.3946896
8319,14.157892065764779,28.170918,32.671623
3394,14.73263392989156,54.080624,58.574146
3327,6.2863634978371365,48.17246,52.65436
9859,15.80993591959876,3.0672684,0.77391016
6102,1.6582984830778522,56.935234,61.424995
2975,11.607285460450456,1.7733209,3.8892567
980,11.256781436520304,-3.6522186,-3.2193646
190,38.8497081445936,64.45851,68.95316
9331,43.00248378993818,26.166475,28.325062
5088,40.52713428770759,23.263031,21.964312
699,14.046394334584413,-1.5716742,-2.5147939
9637,39.69094519497152,17.653416,14.0764675
606,18.815677230883562,3.249836,3.0525753
301,14.499509798955811,1.1344944,0.70331156
3420,-4.630941576502425e-10,37.568546,42.077446
9682,46.66945950494237,23.857851,19.564358
1060,13.561047460555764,-1.22204,-1.2585869
3444,-1.7571960634176891e-09,36.998337,41.49574
1069,7.37389237948125,-2.5235069,-2.5069408
2205,17.674475385822813,-1.6843181,-3.2553763
9435,32.4969280983033,14.777271,14.275426
7339,17.284966000300916,39.65667,44.18168
8208,18.250113845994896,29.930435,34.411217
7679,28.748055571352946,42.040974,46.553497
4642,51.07546607064957,58.47278,63.01418
7683,25.794758186585575,38.71902,43.22716
9007,25.319043652721078,19.362972,23.72554
7996,20.660473043021188,37.769787,42.29321
5600,38.399906410877215,50.028908,54.54287
9151,24.348857673359504,14.131041,18.107216
7022,-8.630475279730824e-10,33.489376,37.982822
4893,20.514370184596373,7.1947055,10.00482
225,29.163789605479217,21.337969,25.519983
3354,11.517675777072373,52.943893,57.432014
5895,51.00343474345972,109.265656,113.754684
8754,0.00020088451154409652,2.3653808,5.0244894
3436,-4.713039597677873e-09,37.356678,41.865578
1693,-1.5704626383837983e-06,8.486393,12.478964
6893,39.590930790277,78.898224,83.38165
1045,20.26014242268607,2.061906,1.2798693
3446,-2.1476628624027867e-09,36.8885,41.388863
8050,19.648500881852666,30.940376,35.512882
9146,5.022552054367827,0.7729808,1.9566971
9858,17.882705968290804,5.676666,2.0971987
4735,29.301530131525553,32.959984,37.505745
4496,10.503277351342042,24.629768,29.149715
1218,7.454376927355346,-6.014421,-10.162775
6015,62.095382469614584,120.31145,124.825905
3987,18.778813782544034,45.89477,50.427773
4911,26.52713393109224,13.6865225,17.151932
9492,50.8588664793761,31.60982,30.270409
4493,20.941053490153422,35.181393,39.716423
6944,32.576515243211475,69.57093,74.077805
5699,15.215254615462028,27.772991,32.27939
8352,23.286848463008592,35.340496,39.90052
956,13.278122875721154,-3.056149,-3.0357265
2869,14.601016075474732,11.2382965,15.418789
4433,13.094489968002618,26.95164,31.481548
4973,23.45471173716883,13.698357,17.631844
2961,10.551691574846656,0.9375745,2.2951617
2200,13.409195726186072,-4.6075864,-5.5516605
98,37.0376959981765,65.67935,70.16368
9727,22.66293902168956,2.765689,2.915228
2557,35.42713307531956,67.82311,72.33403
8445,0.010629441975846166,14.036437,18.462297
4199,-3.2838117868383308e-09,22.505821,27.012604
5539,24.548631090613707,37.343822,41.85956
1648,-0.06409638796099865,13.375549,17.781351
6197,32.232037646216,96.56009,101.020905
6295,92.79733340259224,155.23953,159.72572
4499,14.543327930231303,28.239414,32.75016
1154,8.96793138112629,0.0997183,0.23765878
2255,48.62021499673653,28.802917,25.525726
3170,30.02380598211023,62.749043,67.2771
7400,8.542558233784042,28.782904,33.295456
7158,0.49001203921629044,28.328306,32.831154
3108,19.59439017767309,19.58453,24.045712
4548,48.29797388559187,59.67909,64.20188
5423,23.34694952167737,31.05707,35.582104
2049,13.729744401154335,4.013952,6.52234
9208,41.15122579167963,27.660011,31.087072
8815,9.016654677672944e-11,1.6263818,4.2491107
9675,28.718727236427632,7.5841928,4.854557
262,31.23791693363829,12.20881,10.554532
4061,15.979688159048253,42.092762,46.6091
5534,23.59216366462038,37.106617,41.65831
6616,39.76531187715977,92.12894,96.595566
8120,19.951478960207833,33.978462,38.4786
8155,14.694449155333958,27.65272,32.170265
1802,29.520798370552733,11.640548,10.738113
4736,37.972892583034785,41.434498,45.953033
2385,5.669165155587676,36.935993,41.40354
6694,24.821473293841073,79.928345,84.41353
5759,30.58019938157875,52.416496,56.953293
1959,19.080820482377984,1.4436918,-1.7006269
2976,11.215157679488074,1.5755379,3.6706204
8680,0.00035958076059053594,3.131074,6.0913477
1843,25.28676375347787,4.7231107,2.6349726
1734,1.3504703890498535e-06,4.0449886,6.582146
2911,20.829751760826596,13.626357,17.744806
8338,15.842574380880796,28.635983,33.11631
1986,59.15289173070805,42.18574,32.52739
9561,30.818744661492996,8.787586,6.7601686
6546,27.284350934552883,78.318634,82.79692
7098,0.33460368320256867,30.587845,35.085102
2811,12.46463521593199,8.749004,12.8096695
659,18.425963910487216,1.3403727,1.039746
2511,17.480649442562658,49.690544,54.22604
4282,9.55430581241771e-10,19.195637,23.66486
9339,26.58678910580153,10.57563,12.675911
8800,-8.021733923077692e-10,1.8257337,4.432909
6287,95.17263911509923,157.33325,161.80177
1930,33.604173894645,17.147831,6.5692644
7125,0.48604845202220126,29.658861,34.157356
197,35.62348149298367,59.733463,64.242744
7777,7.646253978756557,20.871372,25.389137
2931,14.132076751316891,4.209519,7.0759087
8004,19.871402461744218,34.75098,39.269474
2327,91.55711065151961,74.12635,72.81592
4389,19.408036337699542,35.06875,39.587193
8958,39.80709834969194,33.22713,37.576942
4218,3.5458668088576925e-09,21.87929,26.400787
202,33.87984669758727,58.25981,62.774208
3510,-3.3650785543160575e-10,34.18947,38.69798
4931,23.923230682780073,14.136275,18.123653
5535,27.019409402944344,40.454865,44.984253
5791,22.519018821483566,62.182358,66.67856
1707,-3.1450832629993776e-06,7.5307364,11.322938
5172,21.495888070871917,33.667667,38.128017
5249,27.458507088456802,61.810318,66.34077
6528,42.86660656193164,84.1027,88.57498
9726,41.264570265697074,19.403303,18.720947
5855,3.0409737098292347,53.891457,58.373413
8164,15.950536728568663,28.70822,33.231625
854,-4.961500966984607e-07,-11.267828,-13.309303
4737,36.796053165035055,40.108345,44.610065
698,6.816450215403651,-6.5160446,-6.3414936
3696,10.672940606464492,39.056522,43.587936
1636,-0.22430693078471953,16.500126,20.926311
7280,0.6264251239377996,25.074501,29.564417
7554,6.5034613420430265,22.988646,27.498644
3581,2.167317301590521e-09,31.930265,36.446663
1291,20.537467545989585,6.902892,-1.9862411
6585,27.468522058476417,79.17938,83.6599
1853,17.294659999982446,0.24324976,-2.1443598
5232,7.832214885091294,6.419071,10.2976055
3763,21.81495842866921,52.370243,56.910576
3304,14.057161816379104,57.952007,62.454533
1495,16.697617172120893,26.180708,30.695889
7994,10.02520436612124,22.442421,26.912756
1998,36.404129823983375,20.102795,7.05233
663,13.771634276148683,-0.24995072,-0.34927928
3748,8.326030158052612,38.749687,43.249325
4413,10.812212486209622,27.342634,31.86425
5530,14.838818911995844,28.306213,32.827156
5575,32.56928308817376,44.882412,49.44786
8901,18.985672242546226,15.311863,19.673706
7526,7.500755745160221,24.6867,29.146826
9474,30.462604891660916,11.975536,10.760056
5864,3.0586978726308116,53.949146,58.459793
6776,35.35581219507049,83.09296,87.592316
1306,15.16162521728564,2.5675476,-4.775951
7392,13.619173728861982,34.049515,38.591446
5592,33.91553540178525,46.01264,50.54275
9721,35.116676520728404,12.214299,9.805471
1663,-0.2561859075030946,9.203966,13.27092
5450,18.499490353788406,46.525436,51.006737
9831,20.73236930870403,8.2618065,3.1824818
3627,13.98532927115003,44.973545,49.464153
2693,18.532380783263076,50.946518,55.44615
5915,69.87627779086935,128.31485,132.79721
3157,-0.5047874303392543,-1.1369456,0.26844305
6668,34.11470521035834,91.944046,96.41899
1059,22.07785869138767,2.8943741,1.7458527
4636,34.371249125083075,41.201332,45.71094
3242,49.293574500042055,86.12543,90.62407
1678,0.1679366792399199,9.301386,13.333284
6892,29.589050883442972,68.94258,73.43527
6374,101.42830747905187,165.05731,169.54109
7574,7.933150673772813,24.474524,28.948591
1757,28.65658960617707,31.095497,35.65032
6019,65.31485977600008,123.734604,128.20494
5116,43.29844433088677,62.76963,67.278984
8755,1.1791073013813046e-09,2.3052769,5.06703
7408,22.73891330486835,42.997993,47.536766
2790,28.894541493832104,19.530577,23.614523
863,1.1763460981466123e-06,-10.618679,-12.3154125
7858,6.638693057176822,18.216393,22.693148
1484,17.460756911259292,26.894127,31.384678
7035,0.37222200796192684,32.9132,37.406918
7721,14.784103617526466,28.745863,33.304317
5977,31.40781509892628,96.62398,101.11367
5134,30.964925492964728,43.72011,48.281006
206,31.13138313936506,55.543564,60.095505
4488,7.3877724726023075,21.21098,25.680344
6938,34.999655054167825,72.26905,76.760704
9062,5.199580304872157,1.6912494,3.436086
6910,40.469418570208084,78.95217,83.446686
502,21.037532076264284,8.420159,0.48491687
7385,20.556619055247978,41.098804,45.61812
1028,18.303083941835805,0.6350496,0.51921797
3840,27.46993521897744,56.3405,60.853214
8110,13.550277402376643,26.809967,31.351593
5056,27.43663231096287,15.842391,19.548239
9762,24.423892338611715,4.205151,2.3161612
8154,7.024573899997772,20.536024,25.031536
2731,30.330021819164926,62.46872,66.95552
8996,23.2891818663026,16.748188,21.07298
2454,21.8990463960641,55.011692,59.536316
7215,0.4742714909776566,26.101547,30.626955
3104,15.079669227297337,15.573573,20.036013
8392,6.761931073012551,20.813515,25.26541
6278,65.70884555651058,127.52084,132.00491
3099,9.615868615838243,6.8163037,10.64548
6184,28.124355603759767,92.49734,96.972015
3561,-2.1629349164981703e-09,32.460297,36.993645
5892,69.8400149258772,128.0759,132.5569
391,26.126433415376663,31.018902,35.515675
6736,24.840929123241065,76.31103,80.78492
5618,26.78341821644434,38.12999,42.64534
5258,24.717935354599977,59.01181,63.538445
9687,45.37089603221168,23.801233,21.173916
2695,20.961958147544895,53.35266,57.870144
2027,13.304634659848531,1.3216673,0.7402034
5463,25.179318650155615,40.709896,45.2245
2568,20.4165460837941,53.529922,58.01022
8006,13.282055523288898,25.35976,29.856544
64,21.007327810279023,7.675956,10.480794
2062,18.704870092344375,8.041608,11.111827
5276,28.59639418979704,62.78343,67.31988
7208,0.4814633842279423,26.35752,30.834633
8684,0.00035777679747367864,3.0879765,6.0444875
8571,0.0005457329089494877,4.2360554,7.6140594
6331,87.2822903440027,150.90114,155.37909
4859,19.719076169066444,4.7467,6.7093253
4887,29.215118595640824,15.11695,18.429577
9268,32.819848477140575,17.687794,20.520237
878,-5.301962094152216e-07,-11.527844,-9.676282
8529,0.0004113865030165361,3.8655005,7.0244246
7916,1.8601919002530471,19.119223,23.587809
6863,34.09781022342511,75.03668,79.54686
7892,2.3115805945716765,17.396465,21.840607
6439,18.58847578346216,98.00969,102.489845
7869,0.7827254184457594,19.560764,24.036297
1016,16.890007246786148,0.1914882,0.015981032
9467,36.09980804480779,16.968668,16.352896
7629,23.42960987918877,38.32825,42.85757
995,19.488896959932653,0.886937,0.90936893
4297,3.4673387303372644e-09,19.176003,23.711443
161,31.476636116796577,55.853302,60.382896
5675,16.156563129298704,26.85926,31.382553
6873,37.38425108261111,77.72613,82.247505
9692,30.00185808858484,9.108743,6.184804
7989,21.465223919569677,35.79921,40.326267
3843,17.040316132121337,45.89169,50.39236
1021,18.360737789755547,0.6018611,0.10457288
3073,19.166325502117544,12.5487175,16.76336
7555,7.524479263738549,24.012888,28.521614
3943,45.29015388061785,30.569792,33.82798
1585,1.388767582248396,14.3056755,18.742544
3152,-0.23060578853693497,-1.1230887,0.18100256
8226,14.802825393469492,25.8795,30.38792
775,-0.0005007445670747496,-2.4653308,-2.766129
9670,32.39420501952114,10.529217,7.4458494
7099,0.32911191880920626,30.551838,35.05683
5486,31.32089568939837,46.773315,51.30625
6235,6.821279664820087,62.69215,67.17153
9555,27.741983931477172,6.4067965,5.1558666
7041,0.32730637771545973,32.671116,37.150955
2612,25.553758126331036,58.475346,62.977127
7513,8.131906265636953,25.809755,30.329344
8433,0.012329937552808307,15.12574,19.544685
8792,4.799175250436343e-09,1.9424269,4.551894
5393,20.754379989053135,27.141434,31.648493
8838,3.83812649822501e-09,1.2683034,3.9358768
3890,56.57449223463834,47.983746,52.353127
3556,2.109755631320157e-11,32.616978,37.151443
1528,7.017092726886839,20.267986,24.739561
1267,1.4823487233049994,-14.900446,-15.141038
7734,7.2475436764348125,20.204113,24.692038
1899,22.97157924017757,2.9454637,1.6261185
4658,54.09789303382661,61.59559,66.092514
3005,20.06403212672266,6.3867407,8.981392
2734,23.20435957872896,55.32617,59.8156
189,29.98034160458191,55.643215,60.168568
9167,26.556836895228795,15.46989,19.191938
2747,24.513850641892393,56.516857,61.028778
2047,27.824509838686424,22.035791,26.378744
7849,7.089614486801258,18.921728,23.393381
2558,18.14239194317559,51.164303,55.684086
9274,38.09444255362485,23.035784,25.890654
8666,0.0003665645709677935,3.2620783,6.2847757
6396,87.43897976824226,152.15532,156.63298
3385,11.944658966318315,51.749275,56.23533
4555,43.131350377921585,54.202694,58.74248
1184,18.615184784241404,5.8908033,-2.452067
6420,46.066248588892414,125.3131,129.78996
5051,32.85548077397972,21.861649,25.672909
5311,9.599204566982769,11.194877,15.522049
2433,27.533298881597894,60.401974,64.88649
6949,25.252571389369205,62.032127,66.5456
769,0.00024074007805455783,-2.4315007,-2.7822206
1685,2.7286054320341018e-06,9.413618,13.527634
8322,8.366449840829901,22.182524,26.668043
5578,27.352220416544807,39.62729,44.180664
4426,20.49147154088788,34.690964,39.23289
466,34.61154382023827,20.227816,23.41111
6265,102.07514451876422,163.36572,167.8494
5734,41.08759516832882,55.24576,59.767677
5191,19.074764495276174,30.763199,35.274857
5390,13.709407381797734,19.779305,24.257784
860,-9.538514976500245e-07,-10.138888,-11.726671
7270,0.5839241283537546,25.20542,29.690886
