x y z
67.0002 62.7033 2.0000
66.9519 62.7492 2.0000
66.9036 62.7952 2.0000
66.8553 62.8412 2.0000
66.8071 62.8872 2.0000
66.7588 62.9332 2.0000
66.7106 62.9792 2.0000
66.6623 63.0252 2.0000
66.6141 63.0712 2.0000
66.5659 63.1172 2.0000
66.5176 63.1632 2.0000
66.4694 63.2093 2.0000
66.4212 63.2553 2.0000
66.3730 63.3014 2.0000
66.3248 63.3474 2.0000
66.2766 63.3935 2.0000
66.2284 63.4395 2.0000
66.1802 63.4856 2.0000
66.1320 63.5317 2.0000
66.0838 63.5777 2.0000
66.0356 63.6238 2.0000
65.9874 63.6698 2.0000
65.9392 63.7159 2.0000
65.8910 63.7620 2.0000
65.8428 63.8080 2.0000
65.7947 63.8541 2.0000
65.7465 63.9002 2.0000
65.6983 63.9462 2.0000
65.6501 63.9923 2.0000
65.6019 64.0383 2.0000
65.5536 64.0844 2.0000
65.5054 64.1304 2.0000
65.4572 64.1765 2.0000
65.4090 64.2225 2.0000
65.3608 64.2685 2.0000
65.3125 64.3145 2.0000
65.2643 64.3606 2.0000
65.2160 64.4066 2.0000
65.1678 64.4526 2.0000
65.1195 64.4985 2.0000
65.0712 64.5445 2.0000
65.0230 64.5905 2.0000
64.9747 64.6365 2.0000
64.9264 64.6824 2.0000
64.8780 64.7283 2.0000
64.8297 64.7743 2.0000
64.7814 64.8202 2.0000
64.7330 64.8661 2.0000
64.6847 64.9120 2.0000
64.6363 64.9578 2.0000
64.5879 65.0037 2.0000
64.5395 65.0495 2.0000
64.4911 65.0953 2.0000
64.4426 65.1412 2.0000
64.3942 65.1869 2.0000
64.3457 65.2327 2.0000
64.2972 65.2785 2.0000
64.2487 65.3242 2.0000
64.2002 65.3699 2.0000
64.1517 65.4156 2.0000
64.1031 65.4613 2.0000
64.0545 65.5070 2.0000
64.0059 65.5526 2.0000
63.9573 65.5982 2.0000
63.9087 65.6438 2.0000
63.8600 65.6894 2.0000
63.8114 65.7350 2.0000
63.7627 65.7805 2.0000
63.7139 65.8260 2.0000
63.6652 65.8715 2.0000
63.6164 65.9169 2.0000
63.5676 65.9623 2.0000
63.5188 66.0077 2.0000
63.4700 66.0531 2.0000
63.4211 66.0984 2.0000
63.3722 66.1438 2.0000
63.3233 66.1891 2.0000
63.2743 66.2343 2.0000
63.2253 66.2795 2.0000
63.1763 66.3247 2.0000
63.1273 66.3699 2.0000
63.0782 66.4150 2.0000
63.0291 66.4602 2.0000
62.9800 66.5052 2.0000
62.9309 66.5503 2.0000
62.8817 66.5953 2.0000
62.8325 66.6402 2.0000
62.7832 66.6852 2.0000
62.7340 66.7301 2.0000
62.6847 66.7750 2.0000
62.6353 66.8198 2.0000
62.5859 66.8646 2.0000
62.5365 66.9093 2.0000
62.4871 66.9541 2.0000
62.4376 66.9987 2.0000
62.3881 67.0434 2.0000
62.3385 67.0880 2.0000
62.2890 67.1325 2.0000
62.2393 67.1771 2.0000
62.1897 67.2215 2.0000
62.1400 67.2660 2.0000
62.0902 67.3104 2.0000
62.0405 67.3547 2.0000
61.9907 67.3990 2.0000
61.9408 67.4433 2.0000
61.8909 67.4875 2.0000
61.8410 67.5317 2.0000
61.7910 67.5758 2.0000
61.7410 67.6199 2.0000
61.6909 67.6639 2.0000
61.6408 67.7079 2.0000
61.5907 67.7518 2.0000
61.5405 67.7957 2.0000
61.4903 67.8396 2.0000
61.4400 67.8834 2.0000
61.3897 67.9271 2.0000
61.3394 67.9708 2.0000
61.2890 68.0144 2.0000
61.2385 68.0580 2.0000
61.1880 68.1015 2.0000
61.1375 68.1450 2.0000
61.0869 68.1884 2.0000
61.0363 68.2318 2.0000
60.9856 68.2751 2.0000
60.9348 68.3184 2.0000
60.8841 68.3616 2.0000
60.8332 68.4047 2.0000
60.7824 68.4478 2.0000
60.7314 68.4908 2.0000
60.6805 68.5338 2.0000
60.6294 68.5767 2.0000
60.5784 68.6195 2.0000
60.5272 68.6623 2.0000
60.5272 68.6623 2.0000
60.4248 68.7477 2.0000
60.3736 68.7903 2.0000
60.3222 68.8329 2.0000
60.2708 68.8753 2.0000
60.2194 68.9177 2.0000
60.1679 68.9601 2.0000
60.1164 69.0024 2.0000
60.0648 69.0446 2.0000
60.0131 69.0867 2.0000
59.9614 69.1288 2.0000
59.9096 69.1708 2.0000
59.8578 69.2127 2.0000
59.8059 69.2546 2.0000
59.7540 69.2964 2.0000
59.7020 69.3381 2.0000
59.6499 69.3798 2.0000
59.5978 69.4214 2.0000
59.5457 69.4629 2.0000
59.4934 69.5043 2.0000
59.4412 69.5457 2.0000
59.3888 69.5870 2.0000
59.3364 69.6282 2.0000
59.2840 69.6693 2.0000
59.2314 69.7104 2.0000
59.1789 69.7514 2.0000
59.1262 69.7923 2.0000
59.0735 69.8331 2.0000
59.0207 69.8738 2.0000
58.9679 69.9145 2.0000
58.9150 69.9551 2.0000
58.8621 69.9956 2.0000
58.8091 70.0360 2.0000
58.7560 70.0764 2.0000
58.7028 70.1166 2.0000
58.6496 70.1568 2.0000
58.5964 70.1969 2.0000
58.5430 70.2369 2.0000
58.4896 70.2768 2.0000
58.4362 70.3166 2.0000
58.3827 70.3564 2.0000
58.3291 70.3960 2.0000
58.2754 70.4356 2.0000
58.2217 70.4751 2.0000
58.1679 70.5144 2.0000
58.1140 70.5537 2.0000
58.0601 70.5929 2.0000
58.0061 70.6320 2.0000
57.9521 70.6711 2.0000
57.8979 70.7100 2.0000
57.8438 70.7488 2.0000
57.7895 70.7875 2.0000
57.7352 70.8262 2.0000
57.6808 70.8647 2.0000
57.6263 70.9032 2.0000
57.5718 70.9415 2.0000
57.5172 70.9798 2.0000
57.4625 71.0179 2.0000
57.4077 71.0560 2.0000
57.3529 71.0939 2.0000
57.2980 71.1317 2.0000
57.2431 71.1695 2.0000
57.1881 71.2071 2.0000
57.1330 71.2447 2.0000
57.0778 71.2821 2.0000
57.0226 71.3194 2.0000
56.9673 71.3566 2.0000
56.9119 71.3937 2.0000
56.8564 71.4308 2.0000
56.8009 71.4677 2.0000
56.7453 71.5044 2.0000
56.6896 71.5411 2.0000
56.6339 71.5777 2.0000
56.5781 71.6141 2.0000
56.5222 71.6505 2.0000
56.4662 71.6867 2.0000
56.4102 71.7228 2.0000
56.3541 71.7588 2.0000
56.2979 71.7947 2.0000
56.2416 71.8305 2.0000
56.1853 71.8662 2.0000
56.1289 71.9017 2.0000
56.0724 71.9371 2.0000
56.0159 71.9724 2.0000
55.9593 72.0076 2.0000
55.9026 72.0427 2.0000
55.8458 72.0776 2.0000
55.7889 72.1124 2.0000
55.7320 72.1471 2.0000
55.6750 72.1817 2.0000
55.6179 72.2162 2.0000
55.5608 72.2505 2.0000
55.5035 72.2847 2.0000
55.4462 72.3188 2.0000
55.3889 72.3527 2.0000
55.3314 72.3865 2.0000
55.2739 72.4202 2.0000
55.2163 72.4538 2.0000
55.1586 72.4872 2.0000
55.1008 72.5205 2.0000
55.0430 72.5537 2.0000
54.9851 72.5867 2.0000
54.9271 72.6196 2.0000
54.8691 72.6523 2.0000
54.8109 72.6850 2.0000
54.7527 72.7175 2.0000
54.6944 72.7498 2.0000
54.6361 72.7820 2.0000
54.5776 72.8141 2.0000
54.5191 72.8461 2.0000
54.4605 72.8778 2.0000
54.4018 72.9095 2.0000
54.3431 72.9410 2.0000
54.2843 72.9724 2.0000
54.2254 73.0036 2.0000
54.1664 73.0347 2.0000
54.1073 73.0657 2.0000
54.0482 73.0964 2.0000
53.9890 73.1271 2.0000
53.9297 73.1576 2.0000
53.8704 73.1879 2.0000
53.8109 73.2181 2.0000
53.7514 73.2482 2.0000
53.6918 73.2781 2.0000
53.6322 73.3078 2.0000
53.5724 73.3374 2.0000
53.5126 73.3669 2.0000
53.4527 73.3962 2.0000
53.3928 73.4253 2.0000
53.3327 73.4543 2.0000
53.2726 73.4831 2.0000
53.2124 73.5118 2.0000
53.1522 73.5403 2.0000
53.0918 73.5686 2.0000
53.0314 73.5968 2.0000
52.9709 73.6248 2.0000
52.9103 73.6527 2.0000
52.8497 73.6804 2.0000
52.7890 73.7079 2.0000
52.7282 73.7353 2.0000
52.6673 73.7625 2.0000
52.6064 73.7895 2.0000
52.5454 73.8164 2.0000
52.4843 73.8431 2.0000
52.4231 73.8696 2.0000
52.3619 73.8960 2.0000
52.3006 73.9222 2.0000
52.2392 73.9482 2.0000
52.1778 73.9741 2.0000
52.1163 73.9997 2.0000
52.0547 74.0252 2.0000
51.9930 74.0506 2.0000
51.9312 74.0757 2.0000
51.8694 74.1007 2.0000
51.8076 74.1255 2.0000
51.7456 74.1501 2.0000
51.6836 74.1745 2.0000
51.6215 74.1988 2.0000
51.5593 74.2229 2.0000
51.4971 74.2468 2.0000
51.4348 74.2705 2.0000
51.3724 74.2940 2.0000
51.3099 74.3174 2.0000
51.2474 74.3405 2.0000
51.1848 74.3635 2.0000
51.1222 74.3863 2.0000
51.0595 74.4089 2.0000
50.9967 74.4313 2.0000
50.9338 74.4535 2.0000
50.8709 74.4755 2.0000
50.8079 74.4974 2.0000
50.7449 74.5190 2.0000
50.6817 74.5405 2.0000
50.6186 74.5617 2.0000
50.5553 74.5828 2.0000
50.4920 74.6036 2.0000
50.4286 74.6243 2.0000
50.3652 74.6448 2.0000
50.3016 74.6650 2.0000
50.2381 74.6851 2.0000
50.1744 74.7050 2.0000
50.1107 74.7246 2.0000
50.0470 74.7441 2.0000
49.9831 74.7634 2.0000
49.9193 74.7824 2.0000
49.8553 74.8013 2.0000
49.7913 74.8199 2.0000
49.7272 74.8384 2.0000
49.6631 74.8566 2.0000
49.5989 74.8746 2.0000
49.5347 74.8924 2.0000
49.4704 74.9100 2.0000
49.4060 74.9274 2.0000
49.3416 74.9446 2.0000
49.2771 74.9616 2.0000
49.2126 74.9783 2.0000
49.1480 74.9949 2.0000
49.0834 75.0112 2.0000
49.0187 75.0273 2.0000
48.9540 75.0432 2.0000
48.8892 75.0589 2.0000
48.8243 75.0743 2.0000
48.7594 75.0895 2.0000
48.6945 75.1046 2.0000
48.6295 75.1193 2.0000
48.5644 75.1339 2.0000
48.4993 75.1483 2.0000
48.4341 75.1624 2.0000
48.3689 75.1763 2.0000
48.3037 75.1899 2.0000
48.2384 75.2034 2.0000
48.1730 75.2166 2.0000
48.1076 75.2296 2.0000
48.0422 75.2423 2.0000
47.9767 75.2548 2.0000
47.9112 75.2671 2.0000
47.8456 75.2792 2.0000
47.7800 75.2910 2.0000
47.7144 75.3026 2.0000
47.6487 75.3140 2.0000
47.5830 75.3251 2.0000
47.5172 75.3360 2.0000
47.4514 75.3466 2.0000
47.3855 75.3570 2.0000
47.3196 75.3672 2.0000
47.2537 75.3771 2.0000
47.1878 75.3868 2.0000
47.1218 75.3963 2.0000
47.0557 75.4055 2.0000
46.9897 75.4144 2.0000
46.9236 75.4231 2.0000
46.8575 75.4316 2.0000
46.7913 75.4398 2.0000
46.7251 75.4478 2.0000
46.6589 75.4556 2.0000
46.5926 75.4630 2.0000
46.5264 75.4703 2.0000
46.4601 75.4773 2.0000
46.3938 75.4840 2.0000
46.3274 75.4905 2.0000
46.2610 75.4968 2.0000
46.1946 75.5028 2.0000
46.1282 75.5086 2.0000
46.0618 75.5141 2.0000
45.9953 75.5194 2.0000
45.9288 75.5244 2.0000
45.8624 75.5292 2.0000
45.7958 75.5337 2.0000
45.7293 75.5380 2.0000
45.6628 75.5421 2.0000
45.5962 75.5459 2.0000
45.5296 75.5495 2.0000
45.4631 75.5528 2.0000
45.3965 75.5559 2.0000
45.3299 75.5588 2.0000
45.2632 75.5614 2.0000
45.1966 75.5638 2.0000
45.1300 75.5659 2.0000
45.0633 75.5678 2.0000
44.9967 75.5694 2.0000
44.9300 75.5708 2.0000
44.8634 75.5720 2.0000
44.7967 75.5729 2.0000
44.7301 75.5736 2.0000
44.6634 75.5740 2.0000
44.5967 75.5743 2.0000
44.5301 75.5742 2.0000
44.4634 75.5740 2.0000
44.3967 75.5735 2.0000
44.3301 75.5727 2.0000
44.2634 75.5717 2.0000
44.1968 75.5705 2.0000
44.1301 75.5691 2.0000
44.0635 75.5674 2.0000
43.9968 75.5655 2.0000
43.9302 75.5633 2.0000
43.8636 75.5609 2.0000
43.7970 75.5583 2.0000
43.7304 75.5554 2.0000
43.6638 75.5523 2.0000
43.5972 75.5490 2.0000
43.5306 75.5455 2.0000
43.4640 75.5417 2.0000
43.3975 75.5376 2.0000
43.3310 75.5334 2.0000
43.2645 75.5289 2.0000
43.1980 75.5242 2.0000
43.1315 75.5192 2.0000
43.0650 75.5140 2.0000
42.9986 75.5086 2.0000
42.9321 75.5030 2.0000
42.8657 75.4971 2.0000
42.7993 75.4910 2.0000
42.7330 75.4847 2.0000
42.6666 75.4781 2.0000
42.6003 75.4713 2.0000
42.5340 75.4643 2.0000
42.4677 75.4571 2.0000
42.4015 75.4496 2.0000
42.3353 75.4419 2.0000
42.2691 75.4340 2.0000
42.2029 75.4259 2.0000
42.1368 75.4175 2.0000
42.0707 75.4089 2.0000
42.0046 75.4001 2.0000
41.9385 75.3910 2.0000
41.8725 75.3818 2.0000
41.8065 75.3723 2.0000
41.7406 75.3626 2.0000
41.6746 75.3526 2.0000
41.6088 75.3425 2.0000
41.5429 75.3321 2.0000
41.4771 75.3215 2.0000
41.4113 75.3107 2.0000
41.3456 75.2996 2.0000
41.2798 75.2884 2.0000
41.2142 75.2769 2.0000
41.1485 75.2652 2.0000
41.0829 75.2533 2.0000
41.0174 75.2412 2.0000
40.9519 75.2288 2.0000
40.8864 75.2163 2.0000
40.8210 75.2035 2.0000
40.7556 75.1905 2.0000
40.6902 75.1773 2.0000
40.6249 75.1638 2.0000
40.5597 75.1502 2.0000
40.4945 75.1363 2.0000
40.4293 75.1223 2.0000
40.3642 75.1080 2.0000
40.2991 75.0935 2.0000
40.2341 75.0788 2.0000
40.1691 75.0638 2.0000
40.1042 75.0487 2.0000
40.0393 75.0334 2.0000
39.9745 75.0178 2.0000
39.9097 75.0020 2.0000
39.8450 74.9861 2.0000
39.7803 74.9699 2.0000
39.7157 74.9535 2.0000
39.6511 74.9369 2.0000
39.5866 74.9201 2.0000
39.5222 74.9031 2.0000
39.4578 74.8859 2.0000
39.3934 74.8684 2.0000
39.3291 74.8508 2.0000
39.2649 74.8330 2.0000
39.2007 74.8149 2.0000
39.1366 74.7967 2.0000
39.0725 74.7782 2.0000
39.0085 74.7596 2.0000
38.9446 74.7407 2.0000
38.8807 74.7216 2.0000
38.8169 74.7024 2.0000
38.7531 74.6829 2.0000
38.6894 74.6632 2.0000
38.6258 74.6434 2.0000
38.5622 74.6233 2.0000
38.4987 74.6031 2.0000
38.4352 74.5826 2.0000
38.3718 74.5619 2.0000
38.3085 74.5411 2.0000
38.2453 74.5200 2.0000
38.1821 74.4988 2.0000
38.1190 74.4773 2.0000
38.0559 74.4557 2.0000
37.9929 74.4338 2.0000
37.9300 74.4118 2.0000
37.8672 74.3896 2.0000
37.8044 74.3671 2.0000
37.7417 74.3445 2.0000
37.6790 74.3217 2.0000
37.6164 74.2987 2.0000
37.5539 74.2755 2.0000
37.4915 74.2521 2.0000
37.4292 74.2286 2.0000
37.3669 74.2048 2.0000
37.3046 74.1808 2.0000
37.2425 74.1567 2.0000
37.1804 74.1324 2.0000
37.1184 74.1078 2.0000
37.0565 74.0831 2.0000
36.9947 74.0582 2.0000
36.9329 74.0331 2.0000
36.8712 74.0079 2.0000
36.8096 73.9824 2.0000
36.7481 73.9568 2.0000
36.6866 73.9310 2.0000
36.6252 73.9049 2.0000
36.5639 73.8788 2.0000
36.5027 73.8524 2.0000
36.4415 73.8258 2.0000
36.3805 73.7991 2.0000
36.3195 73.7722 2.0000
36.2586 73.7451 2.0000
36.1977 73.7178 2.0000
36.1370 73.6903 2.0000
36.0763 73.6627 2.0000
36.0157 73.6349 2.0000
35.9552 73.6069 2.0000
35.8948 73.5787 2.0000
35.8345 73.5503 2.0000
35.7742 73.5218 2.0000
35.7141 73.4931 2.0000
35.6540 73.4642 2.0000
35.5940 73.4352 2.0000
35.5341 73.4059 2.0000
35.4742 73.3765 2.0000
35.4145 73.3470 2.0000
35.3548 73.3172 2.0000
35.2952 73.2873 2.0000
35.2358 73.2572 2.0000
35.1763 73.2269 2.0000
35.1170 73.1965 2.0000
35.0578 73.1659 2.0000
34.9987 73.1351 2.0000
34.9396 73.1042 2.0000
34.8807 73.0731 2.0000
34.8218 73.0418 2.0000
34.7630 73.0103 2.0000
34.7043 72.9787 2.0000
34.6457 72.9469 2.0000
34.5872 72.9150 2.0000
34.5288 72.8829 2.0000
34.4704 72.8506 2.0000
34.4122 72.8181 2.0000
34.3541 72.7855 2.0000
34.2960 72.7528 2.0000
34.2380 72.7198 2.0000
34.1802 72.6867 2.0000
34.1224 72.6535 2.0000
34.0647 72.6201 2.0000
34.0071 72.5865 2.0000
33.9496 72.5527 2.0000
33.8922 72.5188 2.0000
33.8349 72.4848 2.0000
33.7777 72.4506 2.0000
33.7206 72.4162 2.0000
33.6635 72.3817 2.0000
33.6066 72.3470 2.0000
33.5498 72.3121 2.0000
33.4930 72.2771 2.0000
33.4364 72.2420 2.0000
33.3798 72.2067 2.0000
33.3234 72.1712 2.0000
33.2670 72.1356 2.0000
33.2108 72.0998 2.0000
33.1546 72.0639 2.0000
33.0986 72.0278 2.0000
33.0426 71.9916 2.0000
32.9867 71.9552 2.0000
32.9310 71.9187 2.0000
32.8753 71.8820 2.0000
32.8197 71.8452 2.0000
32.7642 71.8082 2.0000
32.7089 71.7710 2.0000
32.6536 71.7338 2.0000
32.5984 71.6963 2.0000
32.5434 71.6588 2.0000
32.4884 71.6211 2.0000
32.4335 71.5832 2.0000
32.3787 71.5452 2.0000
32.3241 71.5070 2.0000
32.2695 71.4687 2.0000
32.2150 71.4303 2.0000
32.1607 71.3917 2.0000
32.1064 71.3530 2.0000
32.0522 71.3141 2.0000
31.9982 71.2751 2.0000
31.9442 71.2360 2.0000
31.8904 71.1967 2.0000
31.8366 71.1573 2.0000
31.7829 71.1177 2.0000
31.7294 71.0780 2.0000
31.6759 71.0381 2.0000
31.6226 70.9981 2.0000
31.5694 70.9580 2.0000
31.5162 70.9178 2.0000
31.4632 70.8774 2.0000
31.4103 70.8368 2.0000
31.3574 70.7962 2.0000
31.3047 70.7554 2.0000
31.2521 70.7144 2.0000
31.1996 70.6734 2.0000
31.1472 70.6322 2.0000
31.0949 70.5908 2.0000
31.0427 70.5494 2.0000
30.9906 70.5078 2.0000
30.9386 70.4660 2.0000
30.8867 70.4242 2.0000
30.8349 70.3822 2.0000
30.7832 70.3400 2.0000
30.7317 70.2978 2.0000
30.6802 70.2554 2.0000
30.6289 70.2129 2.0000
30.5776 70.1703 2.0000
30.5265 70.1275 2.0000
30.4754 70.0846 2.0000
30.4245 70.0416 2.0000
30.3737 69.9985 2.0000
30.3229 69.9552 2.0000
30.2723 69.9118 2.0000
30.2218 69.8683 2.0000
30.1714 69.8246 2.0000
30.1211 69.7809 2.0000
30.0710 69.7370 2.0000
30.0209 69.6930 2.0000
29.9709 69.6489 2.0000
29.9210 69.6046 2.0000
29.8713 69.5602 2.0000
29.8216 69.5157 2.0000
29.7721 69.4711 2.0000
29.7227 69.4264 2.0000
29.6733 69.3816 2.0000
29.6241 69.3366 2.0000
29.5750 69.2915 2.0000
29.5260 69.2463 2.0000
29.4771 69.2010 2.0000
29.4283 69.1556 2.0000
29.3796 69.1100 2.0000
29.3311 69.0643 2.0000
29.2826 69.0186 2.0000
29.2343 68.9727 2.0000
29.1860 68.9267 2.0000
29.1379 68.8805 2.0000
29.0898 68.8343 2.0000
29.0419 68.7879 2.0000
28.9941 68.7415 2.0000
28.9464 68.6949 2.0000
28.8988 68.6482 2.0000
28.8513 68.6014 2.0000
28.8040 68.5545 2.0000
28.7567 68.5075 2.0000
28.7095 68.4604 2.0000
28.6625 68.4132 2.0000
28.6155 68.3658 2.0000
28.5687 68.3184 2.0000
28.5220 68.2709 2.0000
28.4753 68.2232 2.0000
28.4288 68.1754 2.0000
28.3824 68.1276 2.0000
28.3362 68.0796 2.0000
28.2900 68.0315 2.0000
28.2439 67.9833 2.0000
28.1979 67.9350 2.0000
28.1521 67.8866 2.0000
28.1063 67.8381 2.0000
28.0607 67.7895 2.0000
28.0152 67.7408 2.0000
27.9697 67.6920 2.0000
27.9244 67.6431 2.0000
27.8792 67.5941 2.0000
27.8341 67.5450 2.0000
27.7892 67.4958 2.0000
27.7443 67.4465 2.0000
27.6995 67.3971 2.0000
27.6549 67.3476 2.0000
27.6103 67.2980 2.0000
27.5659 67.2483 2.0000
27.5215 67.1986 2.0000
27.4773 67.1487 2.0000
27.4332 67.0987 2.0000
27.3892 67.0486 2.0000
27.3453 66.9984 2.0000
27.3015 66.9482 2.0000
27.2578 66.8978 2.0000
27.2143 66.8473 2.0000
27.1708 66.7968 2.0000
27.1274 66.7461 2.0000
27.0842 66.6954 2.0000
27.0411 66.6446 2.0000
26.9980 66.5937 2.0000
26.9551 66.5426 2.0000
26.9123 66.4915 2.0000
26.8696 66.4403 2.0000
26.8270 66.3891 2.0000
26.7845 66.3377 2.0000
26.7421 66.2862 2.0000
26.6999 66.2347 2.0000
26.6577 66.1830 2.0000
26.6156 66.1313 2.0000
26.5737 66.0795 2.0000
26.5318 66.0276 2.0000
26.4901 65.9756 2.0000
26.4485 65.9235 2.0000
26.4070 65.8714 2.0000
26.3656 65.8191 2.0000
26.3243 65.7668 2.0000
26.2831 65.7144 2.0000
26.2420 65.6619 2.0000
26.2010 65.6093 2.0000
26.1601 65.5566 2.0000
26.1193 65.5039 2.0000
26.0787 65.4510 2.0000
26.0381 65.3981 2.0000
25.9977 65.3451 2.0000
25.9573 65.2921 2.0000
25.9171 65.2389 2.0000
25.8770 65.1857 2.0000
25.8370 65.1324 2.0000
25.7970 65.0790 2.0000
25.7572 65.0255 2.0000
25.7175 64.9719 2.0000
25.6779 64.9183 2.0000
25.6384 64.8646 2.0000
25.5991 64.8108 2.0000
25.5598 64.7569 2.0000
25.5206 64.7030 2.0000
25.4815 64.6490 2.0000
25.4426 64.5949 2.0000
25.4037 64.5407 2.0000
25.3650 64.4864 2.0000
25.3263 64.4321 2.0000
25.2878 64.3777 2.0000
25.2493 64.3233 2.0000
25.2110 64.2687 2.0000
25.1728 64.2141 2.0000
25.1347 64.1594 2.0000
25.0966 64.1046 2.0000
25.0587 64.0498 2.0000
25.0209 63.9949 2.0000
24.9832 63.9399 2.0000
24.9456 63.8849 2.0000
24.9081 63.8298 2.0000
24.8707 63.7746 2.0000
24.8334 63.7193 2.0000
24.7962 63.6640 2.0000
24.7591 63.6086 2.0000
24.7222 63.5531 2.0000
24.6853 63.4976 2.0000
24.6485 63.4420 2.0000
24.6118 63.3863 2.0000
24.5752 63.3306 2.0000
24.5388 63.2747 2.0000
24.5024 63.2189 2.0000
24.4661 63.1629 2.0000
24.4300 63.1069 2.0000
24.3939 63.0509 2.0000
24.3580 62.9947 2.0000
24.3221 62.9385 2.0000
24.2863 62.8823 2.0000
24.2507 62.8259 2.0000
24.2151 62.7695 2.0000
24.1797 62.7131 2.0000
24.1443 62.6565 2.0000
24.1091 62.6000 2.0000
24.0739 62.5433 2.0000
24.0389 62.4866 2.0000
24.0039 62.4298 2.0000
23.9691 62.3730 2.0000
23.9343 62.3161 2.0000
23.8997 62.2592 2.0000
23.8651 62.2022 2.0000
23.8307 62.1451 2.0000
23.7963 62.0879 2.0000
23.7621 62.0308 2.0000
23.7279 61.9735 2.0000
23.6938 61.9162 2.0000
23.6599 61.8588 2.0000
23.6260 61.8014 2.0000
23.5923 61.7439 2.0000
23.5586 61.6864 2.0000
23.5250 61.6288 2.0000
23.4916 61.5711 2.0000
23.4582 61.5134 2.0000
23.4249 61.4556 2.0000
23.3917 61.3978 2.0000
23.3586 61.3399 2.0000
23.3257 61.2820 2.0000
23.2928 61.2240 2.0000
23.2600 61.1660 2.0000
23.2273 61.1079 2.0000
23.1947 61.0497 2.0000
23.1622 60.9915 2.0000
23.1298 60.9332 2.0000
23.0975 60.8749 2.0000
23.0653 60.8166 2.0000
23.0331 60.7581 2.0000
23.0011 60.6997 2.0000
22.9692 60.6411 2.0000
22.9373 60.5826 2.0000
22.9056 60.5240 2.0000
22.8739 60.4653 2.0000
22.8424 60.4066 2.0000
22.8109 60.3478 2.0000
22.7796 60.2889 2.0000
22.7483 60.2301 2.0000
22.7171 60.1711 2.0000
22.6860 60.1122 2.0000
22.6550 60.0532 2.0000
22.6241 59.9941 2.0000
22.5933 59.9350 2.0000
22.5626 59.8758 2.0000
22.5319 59.8166 2.0000
22.5014 59.7573 2.0000
22.4710 59.6980 2.0000
22.4406 59.6387 2.0000
22.4103 59.5793 2.0000
22.3802 59.5198 2.0000
22.3501 59.4603 2.0000
22.3201 59.4008 2.0000
22.2902 59.3412 2.0000
22.2604 59.2816 2.0000
22.2307 59.2219 2.0000
22.2010 59.1622 2.0000
22.1715 59.1024 2.0000
22.1420 59.0426 2.0000
22.1127 58.9827 2.0000
22.0834 58.9228 2.0000
22.0542 58.8629 2.0000
22.0251 58.8029 2.0000
21.9961 58.7429 2.0000
21.9672 58.6828 2.0000
21.9383 58.6227 2.0000
21.9096 58.5626 2.0000
21.8809 58.5024 2.0000
21.8524 58.4422 2.0000
21.8239 58.3819 2.0000
21.7955 58.3216 2.0000
21.7672 58.2612 2.0000
21.7389 58.2008 2.0000
21.7108 58.1404 2.0000
21.6827 58.0799 2.0000
21.6548 58.0194 2.0000
21.6269 57.9588 2.0000
21.5991 57.8982 2.0000
21.5713 57.8376 2.0000
21.5437 57.7769 2.0000
21.5162 57.7162 2.0000
21.4887 57.6555 2.0000
21.4613 57.5947 2.0000
21.4340 57.5339 2.0000
21.4068 57.4730 2.0000
21.3797 57.4121 2.0000
21.3526 57.3512 2.0000
21.3256 57.2902 2.0000
21.2988 57.2292 2.0000
21.2720 57.1682 2.0000
21.2452 57.1071 2.0000
21.2186 57.0460 2.0000
21.1920 56.9848 2.0000
21.1656 56.9237 2.0000
21.1392 56.8624 2.0000
21.1129 56.8012 2.0000
21.0866 56.7399 2.0000
21.0605 56.6786 2.0000
21.0344 56.6172 2.0000
21.0084 56.5558 2.0000
20.9825 56.4944 2.0000
20.9566 56.4330 2.0000
20.9309 56.3715 2.0000
20.9052 56.3100 2.0000
20.8796 56.2484 2.0000
20.8541 56.1868 2.0000
20.8286 56.1252 2.0000
20.8032 56.0635 2.0000
20.7780 56.0019 2.0000
20.7527 55.9401 2.0000
20.7276 55.8784 2.0000
20.7025 55.8166 2.0000
20.6776 55.7548 2.0000
20.6526 55.6930 2.0000
20.6278 55.6311 2.0000
20.6031 55.5692 2.0000
20.5784 55.5073 2.0000
20.5538 55.4453 2.0000
20.5292 55.3833 2.0000
20.5048 55.3213 2.0000
20.4804 55.2593 2.0000
20.4561 55.1972 2.0000
20.4318 55.1351 2.0000
20.4077 55.0730 2.0000
20.3836 55.0108 2.0000
20.3596 54.9486 2.0000
20.3356 54.8864 2.0000
20.3118 54.8241 2.0000
20.2880 54.7619 2.0000
20.2642 54.6996 2.0000
20.2406 54.6372 2.0000
20.2170 54.5749 2.0000
20.1935 54.5125 2.0000
20.1700 54.4501 2.0000
20.1467 54.3876 2.0000
20.1234 54.3252 2.0000
20.1001 54.2627 2.0000
20.0770 54.2002 2.0000
20.0539 54.1376 2.0000
20.0309 54.0751 2.0000
20.0079 54.0125 2.0000
19.9850 53.9499 2.0000
19.9622 53.8872 2.0000
19.9394 53.8246 2.0000
19.9168 53.7619 2.0000
19.8942 53.6992 2.0000
19.8716 53.6364 2.0000
19.8491 53.5737 2.0000
